dienststellen_id,offizielle_bezeichnung,abkuerzung,bfs_nummer,verkehrsmittel_abkuerzung,verkehrsmittel_de,verkehrsmittel_fr,verkehrsmittel_it,go_abkuerzung_de,go_abkuerzung_fr,go_abkuerzung_it,e_lv95,n_lv95,e_wgs84,n_wgs84
305,Frick,FCK,4163,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2643278.558999999891967,1262002.487999999895692,8.013092459999999,47.507348520000001
304,Eiken,EI,4161,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2641503.580999999772757,1264846.881999999983236,7.989797550000000,47.533044269999998
322,Laufenburg,LFG,4170,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2646863.762999999802560,1267858.441000000108033,8.061296129999999,47.559768419999997
309,Brugg AG,BG,4095,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2658054.322000000160187,1259183.736999999964610,8.208844550000000,47.480859830000000
650,"Courroux, Birse",COUP,6709,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2594873.000000000000000,1245717.000000000000000,7.370756330000000,47.362276190000003
692,"Dornach, Bahnhof",DOBF,2763,BUS|TRAM,BUS|TRAM,BUS|TRAM,BUS|TRAM,BLT,BLT,BLT,2612981.000000000000000,1259832.000000000000000,7.610869190000000,47.489121830000002
488,"Horriwil, Post",HWPT,2523,BUS,BUS,BUS,BUS,BSU,BSU,BSU,2613878.000000000000000,1225742.999000000068918,7.621720750000000,47.182495910000000
494,"Solothurn, Amthausplatz",SOAZ,2601,BUS,BUS,BUS,BUS,BSU,BSU,BSU,2607230.000000000000000,1228579.999000000068918,7.534058910000000,47.208119340000003
872,Basel Schifflände,BSIF,2701,BOAT,BOAT,BOAT,BOAT,BPG,BPG,BPG,2611277.231999999843538,1267700.405999999959022,7.588460000000000,47.559919999999998
897,"Basel, Barfüsserplatz",BSBP,2701,TRAM,TRAM,TRAM,TRAM,BVB,BVB,BVB,2611323.000000000000000,1267108.000000000000000,7.589053100000000,47.554591289999998
990,"Solothurn, Wildbachstrasse",SOWS,2601,BUS,BUS,BUS,BUS,BSU,BSU,BSU,2605990.000000000000000,1228821.999000000068918,7.517694950000000,47.210308329999997
1121,Pully,PU,5590,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2540199.475000000093132,1151366.456000000005588,6.659468140000000,46.510923620000000
1120,Lausanne,LS,5586,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2537874.990999999921769,1152042.412000000011176,6.629092300000000,46.516791840000003
1123,Villette VD,VTE,5613,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2543860.244700000155717,1149608.137399999890476,6.707377300000000,46.495424819999997
1122,Lutry,LTY,5606,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2542581.879000000189990,1150549.814000000013039,6.690609440000000,46.503786770000005
1125,Epesses,EPS,5613,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2546755.240999999921769,1148904.102999999886379,6.745166030000000,46.489328800000003
1124,Cully,CU,5613,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2545371.350999999791384,1148831.252000000094995,6.727151470000000,46.488561789999999
1127,St-Saphorin,STSA,5610,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2550722.283999999985099,1147009.848999999929219,6.797033690000000,46.472593709999998
1151,Les Charbonnières,CHB,5873,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2514164.515800000168383,1168733.204099999973550,6.317044770000000,46.664294540000000
1165,Jouxtens-Mézery,JOUM,5585,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2535809.686000000219792,1155571.385999999940395,6.601690000000001,46.548339999999996
1164,Cery-Fleur-de-Lys,CEF,5589,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2536059.856999999843538,1155150.710999999893829,6.605010010000000,46.544579999999996
1126,Rivaz,RIV,5609,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2549768.467999999877065,1147197.172000000020489,6.784594980000000,46.474207740000004
1166,Romanel-sur-Lausanne,ROSL,5592,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2535939.947999999858439,1157140.854999999981374,6.603170000000000,46.562469989999997
1169,Cheseaux,CHES,5582,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2536179.725999999791384,1159570.746999999973923,6.605960000000000,46.584350000000001
1168,Vernand-Camarès,VECA,5586,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2536074.950000000186265,1158081.043999999994412,6.604800000000000,46.570940000000000
1153,Le Lieu,LIEU,5873,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2511561.903299999888986,1166837.129600000102073,6.283407200000000,46.646899959999999
1170,Bel-Air LEB,BEAI,5586,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2536140.064999999944121,1158940.823000000091270,6.605530000000000,46.578679999999999
1173,Echallens,ECH,5518,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2538279.981999999843538,1165681.027000000001863,6.632540000000001,46.639510000000001
1152,Le Séchey,SEC,5873,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2513310.884899999946356,1168098.607400000095367,6.306012000000000,46.658476129999997
1172,Assens,ASNS,5511,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2537329.841000000014901,1162760.381999999983236,6.620530000000000,46.613150000000005
1175,Sugnens,SUGN,5540,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2540840.263999999966472,1167360.593000000109896,6.665760000000001,46.654849990000002
1174,Sur Roche,SROC,5518,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2538769.526000000070781,1165780.510000000009313,6.638920010000000,46.640450000000001
1155,Le Rocheray,RCY,5872,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2508986.965400000102818,1164380.496199999935925,6.250263660000001,46.624457239999998
1198,Château-d'Oex La Palaz,PALZ,5841,TRAIN,TRAIN,TRAIN,TRAIN,MOB,MOB,MOB,2577359.000000000000000,1147218.000000000000000,7.143834370000000,46.475899949999999
1177,Bercher,BERC,5512,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2543780.140000000130385,1171560.149999999906868,6.703650000000000,46.692879999999995
1201,La Tour-de-Peilz,TOUR,5889,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2555508.239000000059605,1145067.010999999940395,6.859532670000000,46.455452889999997
1176,Fey,FEY,5522,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2542339.890999999828637,1169510.492000000085682,6.685080000000000,46.674320000000002
1154,Les Esserts-de-Rive,EDR,5873,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2509773.370600000023842,1165205.461600000038743,6.260368350000000,46.631984260000003
1179,Pont-de-Drapel,PTD,5401,TRAIN,TRAIN,TRAIN,TRAIN,TPC,TPC,TPC,2565177.197000000160187,1129929.777999999932945,6.986520000000001,46.319859999999998
1200,Vevey,VV,5890,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2554278.705000000074506,1145915.435000000055879,6.843445600000000,46.463001810000002
1178,Grésaley,GRES,5518,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2539021.535020000301301,1166089.524070000043139,6.642170160000000,46.643252689999997
1191,Orbe,ORBE,5757,BUS|TRAIN,BUS|TRAIN,BUS|TRAIN,BUS|TRAIN,TRAVYS,TRAVYS,TRAVYS,2530549.617000000085682,1175204.087999999988824,6.530143010000000,46.724408370000006
1203,Clarens,CL,5886,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2558283.194999999832362,1143633.665000000037253,6.895779940000000,46.442738300000002
1157,Le Sentier-L'Orient,SEN,5872,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2507512.444099999964237,1162327.765499999979511,6.231426550000000,46.605791169999996
1181,Lausanne-Flon,LSFL,5586,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2537975.334999999962747,1152486.968000000109896,6.630340000000000,46.520799990000000
1202,Burier,BURI,5889,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2556853.521000000182539,1144216.064000000013039,6.877121820000000,46.447886470000000
1156,Le Solliat-La Golisse,SGO,5872,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2508109.042100000195205,1163276.442899999907240,6.239022950000000,46.614406480000007
1207,"Lausanne, Montelly",MOLY,5586,BUS|METRO,BUS|METRO,BUS|METRO,BUS|METRO,TL,TL,TL,2536689.000000000000000,1152614.000000000000000,6.613560380000000,46.521821989999999
1209,"Lausanne, Malley",MALY,5586,BUS|METRO,BUS|METRO,BUS|METRO,BUS|METRO,TL,TL,TL,2535847.949010000098497,1152880.223490000003949,6.602563440000000,46.524136439999999
1194,Les Granges (Orbe),GRAN,5757,BUS|TRAIN,BUS|TRAIN,BUS|TRAIN,BUS|TRAIN,TRAVYS,TRAVYS,TRAVYS,2531411.080000000074506,1174812.006000000052154,6.541469730000000,46.720970970000003
1208,"Lausanne, Provence",PROV,5586,METRO,METRO,METRO,METRO,TL,TL,TL,2536314.000000000000000,1152778.300000000046566,6.608650990000000,46.523264240000003
1159,Le Brassus,BRA,5872,TRAIN,TRAIN,TRAIN,TRAIN,TRAVYS,TRAVYS,TRAVYS,2506138.054299999959767,1160098.026300000026822,6.213944880000000,46.585543940000001
1211,"Chavannes-R., UNIL-Chamberonne",UNDO,5627,METRO,METRO,METRO,METRO,TL,TL,TL,2534478.000000000000000,1152904.000000000000000,6.584707290000000,46.524217360000002
1217,"Chavannes-R., Crochy",CROC,5627,METRO,METRO,METRO,METRO,TL,TL,TL,2533358.000000000000000,1153861.000000000000000,6.569973440000001,46.532714829999996
1199,La Roulaz,ROUL,5407,TRAIN,TRAIN,TRAIN,TRAIN,TPC,TPC,TPC,2566336.530999999959022,1131197.162000000011176,7.001480000000000,46.331319999999998
1210,"Lausanne, Bourdonnette",BDON,5586,BUS|METRO,BUS|METRO,BUS|METRO,BUS|METRO,TL,TL,TL,2534868.000000000000000,1152794.000000000000000,6.589805200000001,46.523266040000003
1216,"Ecublens VD, Cerisaie",CERI,5627,BUS|METRO,BUS|METRO,BUS|METRO,BUS|METRO,TL,TL,TL,2533089.000000000000000,1153312.000000000000000,6.566547050000000,46.527749660000005
1218,"Ecublens VD, Epenex",EPEX,5635,BUS|METRO,BUS|METRO,BUS|METRO,BUS|METRO,TL,TL,TL,2533641.000000000000000,1154414.000000000000000,6.573582380000000,46.537717260000001
1213,"Ecublens VD, UNIL-Sorge",UNSO,5635,BUS|METRO,BUS|METRO,BUS|METRO,BUS|METRO,TL,TL,TL,2533622.000000000000000,1152717.000000000000000,6.573579060000000,46.522450780000000
1221,"Muraz (Collombey), Paquaire",MURA,6152,BUS,BUS,BUS,BUS,PAG,PAG,PAG,2560643.792810000013560,1125356.503110000165179,6.928049330000000,46.278470450000000
1212,"Chavannes-R., UNIL-Mouline",MOUI,5627,METRO,METRO,METRO,METRO,TL,TL,TL,2534033.000000000000000,1152995.000000000000000,6.578895150000000,46.524992120000000
1160,Lausanne-Chauderon,LSCH,5586,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2537649.725000000093132,1152760.485000000102445,6.626059990000000,46.523230000000005
1215,"Ecublens VD, Bassenges",BAGE,5635,METRO,METRO,METRO,METRO,TL,TL,TL,2532935.000000000000000,1152962.000000000000000,6.564590949999999,46.524585950000002
1232,Bellevue GE (lac),BECG,6606,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2501099.000000000000000,1123447.000000000000000,6.156035940000000,46.255162120000001
1227,Nyon (lac),NYCG,5724,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2508063.000000000000000,1137471.000000000000000,6.243560650000000,46.382291679999994
1163,Prilly-Chasseur,PRCH,5589,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2536239.649000000208616,1154600.722999999998137,6.607430000000000,46.539650000000002
1162,Union-Prilly,UPRI,5589,TRAIN,TRAIN,TRAIN,TRAIN,LEB,LEB,LEB,2536419.475000000093132,1154050.739999999990687,6.609850000000000,46.534720000000000
1229,Monthey-En Place,MTHP,6153,TRAIN,TRAIN,TRAIN,TRAIN,TPC,TPC,TPC,2562007.000000000000000,1123229.000000000000000,6.945908470000000,46.259411280000002
1234,Château-de-Chillon (lac),CHCH,5891,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2560835.231510000303388,1140291.581269999966025,6.929271730000000,46.412829169999995
1228,Morges (lac),MOCG,5642,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2527990.982390000019222,1151220.886019999859855,6.500433970000000,46.508410090000005
1237,Genève-Mt-Blanc (lac),GEMB,6621,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2500434.644610000308603,1118140.282340000150725,6.148554890000001,46.207333259999999
1230,Glion-Alpes,GLHA,5886,RACK_RAILWAY,RACK_RAILWAY,RACK_RAILWAY,RACK_RAILWAY,MVR-mtgn,MVR-mtgn,MVR-mtgn,2560580.000000000000000,1142625.000000000000000,6.925753440000000,46.433804299999998
1236,Genève-Jardin-Anglais (lac),GEJA,6621,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2500589.917679999954998,1117884.056469999952242,6.150621020000000,46.205051640000001
1239,Hermance (lac),HERM,6625,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2507771.000000000000000,1128508.000000000000000,6.241545770000000,46.301633119999998
1238,Genève-Pâquis (lac),GEPA,6621,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2500625.042810000013560,1118291.282360000070184,6.150989330000000,46.208719580000000
1012,Creux-de-Genthod,CRGD,6622,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2501521.416999999899417,1124396.872999999905005,6.161312310000000,46.263767760000000
1001,La Plaine,LP,6620,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2488911.782000000122935,1115153.608000000007451,5.999992780000000,46.178665390000006
1015,Tannay,TAN,5729,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2503126.717199999839067,1129249.174000000115484,6.181120360000000,46.307645139999998
1014,Mies,MIES,5723,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2502072.965199999976903,1128248.185599999967963,6.167654650000000,46.298488830000004
1000,Zimeysa,ZIM,6630,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2494089.893999999854714,1119794.239000000059605,6.065985350000000,46.221239590000003
1030,Nyon,NY,5724,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2507482.433999999891967,1137716.392999999923632,6.235966130000000,46.384418969999999
1003,Satigny,SY,6638,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2491891.095999999903142,1119053.509000000078231,6.037665210000000,46.214227229999999
1243,Rivaz-St-Saphorin (lac),RISS,5609,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2549730.231930000241846,1147134.398589999880642,6.784103980000000,46.473640189999998
1033,Rolle,ROL,5861,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2515330.720000000204891,1146309.078999999910593,6.336403810000000,46.462745819999995
1002,Russin,RUS,6637,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2490324.473999999929219,1116209.620000000111759,6.018035960000000,46.188395129999996
1245,St-Sulpice VD (lac),STSU,5648,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2532656.660000000149012,1151186.049829999916255,6.561222970000000,46.508583199999997
1007,Vernier,COI,6643,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2496241.850999999791384,1119699.000999999931082,6.093891710000000,46.220718699999999
1035,Allaman,ALL,5851,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2520211.529000000096858,1147688.507999999914318,6.399697080000000,46.475753520000005
1006,Meyrin,VM,6630,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2494934.126999999862164,1119901.344999999972060,6.076900800000000,46.222335449999996
1020,Chambésy,CHY,6634,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2500399.722699999809265,1121877.808999999891967,6.147304320000001,46.240944860000006
1247,Vevey-La Tour (lac),VVT,5890,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2554787.423659999854863,1145278.298970000119880,6.850130150000000,46.457305130000002
1023,Coppet,COP,5712,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2503660.649000000208616,1130324.449000000022352,6.187827380000000,46.317393570000000
1037,Morges,MOR,5642,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2527498.453999999910593,1151525.985000000102445,6.493969500000000,46.511101199999999
1022,Versoix,VSX,6644,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2501891.672600000165403,1126165.213500000070781,6.165741290000001,46.279727179999995
1008,Genève,GE,6621,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2499968.949000000022352,1118468.128999999957159,6.142451600000000,46.210212900000002
1036,St-Prex,STP,5646,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2524537.165000000037253,1148362.364000000059605,6.455906020000000,46.482316910000002
1011,Les Tuileries,TUI,6606,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2500418.771000000182539,1122878.283999999985099,6.147337460000000,46.249946349999995
1026,Genève-Aéroport,GEAP,6623,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2497660.046000000089407,1120988.966999999945983,6.111985570000001,46.232538529999999
1013,Pont-Céard,PTC,6644,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2501676.233200000133365,1126957.005700000096112,6.162779290000000,46.286817389999996
1048,Lonay-Préverenges,LON,5638,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2529476.907999999821186,1152840.351999999955297,6.519544740000000,46.523135629999999
1031,Gland,GLA,5721,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2510093.197999999858439,1141631.179000000003725,6.269139830000000,46.419986469999998
1042,Etoy,ETOY,5636,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2522317.771999999880791,1147596.371000000042841,6.427135360000000,46.475172739999998
1053,La Vuarpillière,VUAP,5724,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2506067.916999999899417,1139350.479000000050291,6.217250000000000,46.398919989999996
1064,Bassins,BASS,5702,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2506563.427999999839813,1146196.926999999908730,6.222309999999999,46.460569990000003
1055,Les Pralies,PRAL,5727,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2499215.070999999996275,1145271.523000000044703,6.126870000000000,46.451179999999994
1045,Denges-Echandens,DEN,5632,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2531092.812899999786168,1153487.694399999920279,6.540505479999999,46.529127099999997
1054,La Gottaz,GOT,5642,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2526762.492000000085682,1151028.932999999960884,6.484460000000000,46.506549990000003
1067,Givrins,GIVI,5720,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2505195.197999999858439,1142691.732000000076368,6.205220000000000,46.428850000000004
1057,La Chèvrerie-Monterêt,CHMO,5702,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2503561.597490000072867,1144900.127149999840185,6.183510000000000,46.448479999999996
1066,Genolier,GEN,5718,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2505926.663000000175089,1143502.982000000076368,6.214570010000000,46.436250000000001
1056,Sus-Châtel,SUCH,5718,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2505261.248000000137836,1143762.456999999936670,6.205860000000000,46.438490000000002
1069,L'Asse,ASSE,5724,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2505650.018000000156462,1139679.428000000072643,6.211749990000000,46.401820000000001
1059,Les Plantaz,PLAN,5724,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2506960.475000000093132,1138473.885000000009313,6.229030000000000,46.391159989999998
1082,Chardonney-Château,CHAC,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2522819.347000000067055,1154207.830000000074506,6.432560000000000,46.534700000000001
1068,Trélex,TREL,5730,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2505260.973000000230968,1141008.560999999986961,6.206420000000000,46.413719989999997
1061,La Givrine,GIVR,5727,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2498036.118999999947846,1145671.618000000016764,6.111440000000000,46.454599990000006
1047,Morges-St-Jean,STJ,5642,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2528587.964000000152737,1152301.624000000068918,6.508044030000000,46.518195360000000
1085,Ballens-Froideville,FRD,5423,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2519594.481000000145286,1155913.303000000072643,6.390230000000000,46.549659999999996
1060,La Cure,CURE,5727,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2495147.433999999891967,1146894.219999999972060,6.073570010000000,46.465150000000001
1084,Le Manège,MANE,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2522824.310000000055879,1156922.654000000096858,6.432170000000000,46.559120000000000
1087,Mauraz,MAUZ,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2522673.396000000182539,1159792.908999999985099,6.429720000000001,46.584919999999997
1063,Arzier,ARZ,5702,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2505741.251000000163913,1145995.174000000115484,6.211650000000000,46.458639989999995
1062,St-Cergue,STCE,5727,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2501783.253000000026077,1144943.334999999962747,6.160360000000001,46.448610000000002
1089,Villars-Bozon,VIAB,5486,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2520614.123000000137836,1162659.213999999919906,6.402360000000001,46.610459999999996
1065,Le Muids,MUI,5702,TRAIN,TRAIN,TRAIN,TRAIN,NStCM,NStCM,NStCM,2506024.078000000212342,1145508.235000000102445,6.215429990000000,46.454299990000003
1088,Tuilerie,TUIE,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2521496.952000000048429,1160684.239999999990687,6.414220000000000,46.592799999999997
1091,Vufflens-le-Château,VUF,5653,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2525921.765999999828637,1153069.269000000087544,6.473179989999999,46.524809990000001
1090,Prélionne,PRL,5642,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2526444.879000000189990,1151357.438000000081956,6.480270000000000,46.509469989999999
1075,Lausanne-Ouchy (lac),LSO,5586,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2537747.639369999989867,1150741.437189999967813,6.627608470000000,46.505077550000003
1093,Yens,YENS,5655,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2522396.231000000145286,1152574.564000000013039,6.427320000000000,46.519959999999998
1077,Montreux (lac),MXCG,5886,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2559332.000000000000000,1142715.000000000000000,6.909508450000001,46.434539139999998
1092,Bussy-Chardonney,BUSM,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2523878.300999999977648,1153313.818999999901280,6.446510000000000,46.526779990000001
1100,Le Pont,PT,5871,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2514758.765000000130385,1169210.899999999906868,6.324719890000000,46.668667489999997
1095,Ballens,BALL,5423,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2518389.035000000149012,1156218.615999999921769,6.374460000000000,46.552259999999997
1079,Bouveret (lac),BOCG,6154,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2554862.578720000106841,1137443.006749999942258,6.851872880000000,46.386828850000001
1094,Apples,APPL,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2522153.799000000115484,1156015.225000000093132,6.423579999999999,46.550879990000006
1103,Vallorbe,VAL,5764,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2518333.128000000026077,1174023.894000000087544,6.370565640000000,46.712406319999999
1116,Vufflens-la-Ville,VU,5503,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2530406.444999999832362,1158733.845999999903142,6.530767600000001,46.576244979999998
1078,St-Gingolph (Suisse) (lac),SGCG,6155,BOAT,BOAT,BOAT,BOAT,CGN,CGN,CGN,2551331.000000000000000,1138200.000000000000000,6.805886080000000,46.393390830000001
1096,Bière,BIER,5425,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2515486.376999999862164,1154611.114999999990687,6.336909990000000,46.537439989999996
1105,Bretonnières,BRT,5748,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2526301.137000000104308,1174215.047000000020489,6.474732500000000,46.715055330000006
1081,Chigny,CHGN,5628,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2525838.356999999843538,1152093.078999999910593,6.472250000000000,46.516019989999997
1099,L'Isle,ISLE,5486,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2521299.685000000055879,1163407.289000000106171,6.411180000000000,46.617269989999997
1080,Le Marais,MARA,5653,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2525112.938999999780208,1153375.016999999992549,6.462590000000001,46.527470000000001
1104,Le Day,DAY,5764,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2520520.215799999888986,1174842.217399999964982,6.399023790000000,46.720031530000000
1118,Renens VD,REN,5591,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2534050.788000000175089,1154334.469000000040978,6.578935340000000,46.537042469999996
1083,Reverolle,REV,5656,TRAIN,TRAIN,TRAIN,TRAIN,MBC,MBC,MBC,2522705.572000000160187,1154846.323000000091270,6.430970000000000,46.540429990000000
1377,Les Avants,AVA,5886,TRAIN,TRAIN,TRAIN,TRAIN,MOB,MOB,MOB,2561944.205000000074506,1144840.195999999996275,6.943320000000000,46.453810000000004
